group_type,state,episode_id,account_id,start_date,end_date,duration_trading_sessions,total_return,max_drawdown,longest_completed_underwater_state_days,right_censored_underwater,terminal_underwater_state_days
COMBINED,SIDEWAYS|NORMAL_VOL,37,HD-ANCHOR-001,2022-12-12,2022-12-12,1,-0.005312886440117404,-0.005312886440117404,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,39,HD-ANCHOR-001,2022-12-14,2022-12-14,1,0.00022275096065627054,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,41,HD-ANCHOR-001,2022-12-16,2022-12-16,1,0.007593831060280998,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,43,HD-ANCHOR-001,2022-12-21,2022-12-21,1,0.0017923883471318014,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,45,HD-ANCHOR-001,2022-12-23,2023-01-05,9,0.009190108339825365,-0.005082515229697049,1,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,47,HD-ANCHOR-001,2023-02-15,2023-02-15,1,-0.0024222040566328484,-0.0024222040566328484,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,49,HD-ANCHOR-001,2023-03-02,2023-03-08,5,-0.006373180304877657,-0.008117028310371976,1,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,51,HD-ANCHOR-001,2023-03-31,2023-05-09,24,0.033646202986239215,-0.009826291541140564,10,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,53,HD-ANCHOR-001,2023-05-25,2023-08-22,62,0.004750432088657552,-0.01861269122186482,48,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,55,HD-ANCHOR-001,2023-08-24,2023-09-12,14,0.0026895997836946517,-0.01022806000813381,1,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,57,HD-ANCHOR-001,2023-09-19,2023-09-19,1,0.0025251217238164703,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,59,HD-ANCHOR-001,2023-10-23,2023-10-24,2,0.005267320570750744,-0.0012641569369801209,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,61,HD-ANCHOR-001,2023-10-26,2023-10-30,3,0.011483873500716557,-0.0018970347886995143,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,63,HD-ANCHOR-001,2023-11-07,2023-12-25,35,0.024493748490458156,-0.006882309144663368,9,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,65,HD-ANCHOR-001,2023-12-28,2024-01-02,3,0.0030833096023905604,-0.005138849337317675,2,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,67,HD-ANCHOR-001,2024-01-12,2024-01-12,1,0.007246523380867842,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,69,HD-ANCHOR-001,2024-01-17,2024-01-24,6,0.006164085100410777,-0.006575024107104532,5,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,71,HD-ANCHOR-001,2024-03-28,2024-03-28,1,0.00033838412658515615,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,73,HD-ANCHOR-001,2024-04-02,2024-04-08,3,0.010677164903034164,-0.0049148854315553825,2,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,75,HD-ANCHOR-001,2024-10-28,2024-10-30,3,0.002473649449241888,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,77,HD-ANCHOR-001,2024-11-01,2024-11-01,1,0.005816965966531695,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,79,HD-ANCHOR-001,2024-11-13,2024-11-13,1,0.006162480850457452,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,81,HD-ANCHOR-001,2024-11-18,2024-11-18,1,0.004686284723722123,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,83,HD-ANCHOR-001,2024-11-25,2025-05-16,114,0.04456173677981168,-0.03535491617152031,80,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,85,HD-ANCHOR-001,2025-06-04,2025-06-04,1,-0.0036341084560531645,-0.0036341084560531645,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,87,HD-ANCHOR-001,2025-06-17,2025-09-09,61,-0.024148705221408107,-0.03866235924813899,3,True,53
COMBINED,SIDEWAYS|NORMAL_VOL,2,HD-BASE-000,2022-03-16,2022-03-16,1,0.02104722792607805,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,9,HD-BASE-000,2022-04-20,2022-04-21,2,0.005787037037036757,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,11,HD-BASE-000,2022-04-25,2022-05-13,12,-0.007543456871104914,-0.02263037061331552,0,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,13,HD-BASE-000,2022-05-17,2022-05-19,3,0.004810882548108797,-0.0036490296898323837,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,15,HD-BASE-000,2022-05-23,2022-05-26,4,0.008252186829510011,-0.006766793200197907,3,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,17,HD-BASE-000,2022-06-27,2022-07-01,5,0.01566106165512715,-0.004286185295087397,4,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,19,HD-BASE-000,2022-07-06,2022-07-11,4,0.0073135056070210425,-0.0029254022428083504,3,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,21,HD-BASE-000,2022-07-15,2022-07-18,2,0.0014481094127114513,-0.00901045856798055,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,23,HD-BASE-000,2022-07-28,2022-08-05,7,0.0025795925211167248,-0.007738777563348953,6,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,25,HD-BASE-000,2022-08-12,2022-09-16,25,-0.008694910096239239,-0.017165233824173343,0,True,24
COMBINED,SIDEWAYS|NORMAL_VOL,27,HD-BASE-000,2022-09-20,2022-09-20,1,-0.0009742584675238586,-0.0009742584675238586,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,29,HD-BASE-000,2022-09-26,2022-10-10,6,0.0004883186051016786,-0.01513787675815037,5,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,31,HD-BASE-000,2022-10-13,2022-10-31,12,-0.04811197205265205,-0.04811197205265205,0,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,33,HD-BASE-000,2022-11-03,2022-11-03,1,-0.008195979530541075,-0.008195979530541075,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,35,HD-BASE-000,2022-11-07,2022-12-08,24,0.013048263121659742,-0.015188107211346558,3,True,9
COMBINED,SIDEWAYS|NORMAL_VOL,37,HD-BASE-000,2022-12-12,2022-12-12,1,-0.0040660530314966525,-0.0040660530314966525,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,39,HD-BASE-000,2022-12-14,2022-12-14,1,0.0001702263840681617,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,41,HD-BASE-000,2022-12-16,2022-12-16,1,0.005799543882931024,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,43,HD-BASE-000,2022-12-21,2022-12-21,1,0.0013678650874664466,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,45,HD-BASE-000,2022-12-23,2023-01-05,9,0.007012706682425485,-0.0038913599964806034,1,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,47,HD-BASE-000,2023-02-15,2023-02-15,1,-0.001856060797802428,-0.001856060797802428,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,49,HD-BASE-000,2023-03-02,2023-03-08,5,-0.0048858315938085095,-0.006225256707713789,1,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,51,HD-BASE-000,2023-03-31,2023-05-09,24,0.025790008647237794,-0.007582588398969414,10,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,53,HD-BASE-000,2023-05-25,2023-08-22,62,0.003676609813403564,-0.014591288181219797,48,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,55,HD-BASE-000,2023-08-24,2023-09-12,14,0.0019701651326740066,-0.008017199346843862,1,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,57,HD-BASE-000,2023-09-19,2023-09-19,1,0.0019553973856336615,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,59,HD-BASE-000,2023-10-23,2023-10-24,2,0.004077731346010305,-0.0009786555230424376,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,61,HD-BASE-000,2023-10-26,2023-10-30,3,0.008871569249169209,-0.0014684623241517647,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,63,HD-BASE-000,2023-11-07,2023-12-25,35,0.01895468196984873,-0.005340791019702307,9,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,65,HD-BASE-000,2023-12-28,2024-01-02,3,0.002400437839862102,-0.004000729733103281,2,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,67,HD-BASE-000,2024-01-12,2024-01-12,1,0.005632569771446327,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,69,HD-BASE-000,2024-01-17,2024-01-24,6,0.004799339610869202,-0.005119295584927519,5,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,71,HD-BASE-000,2024-03-28,2024-03-28,1,0.0003135356474353035,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,73,HD-BASE-000,2024-04-02,2024-04-08,3,0.009891880179498491,-0.004553405161991209,2,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,75,HD-BASE-000,2024-10-28,2024-10-30,3,0.002525305041994219,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,77,HD-BASE-000,2024-11-01,2024-11-01,1,0.005938365702375048,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,79,HD-BASE-000,2024-11-13,2024-11-13,1,0.006292266804097668,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,81,HD-BASE-000,2024-11-18,2024-11-18,1,0.004784789155275249,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,83,HD-BASE-000,2024-11-25,2025-05-16,114,0.045496176829468604,-0.03606912626493286,80,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,85,HD-BASE-000,2025-06-04,2025-06-04,1,-0.003706945961282293,-0.003706945961282293,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,87,HD-BASE-000,2025-06-17,2025-09-09,61,-0.024372379294976043,-0.03863648510659856,3,True,53
COMBINED,SIDEWAYS|NORMAL_VOL,2,HD-BASE-001,2022-03-16,2022-03-16,1,0.03199791883454739,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,9,HD-BASE-001,2022-04-20,2022-04-21,2,0.008646245059288571,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,11,HD-BASE-001,2022-04-25,2022-05-13,12,-0.011224987798926112,-0.03367496339677878,0,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,13,HD-BASE-001,2022-05-17,2022-05-19,3,0.007199602780536329,-0.005460412012906368,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,15,HD-BASE-001,2022-05-23,2022-05-26,4,0.012318305001231877,-0.010101010101009944,3,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,17,HD-BASE-001,2022-06-27,2022-07-01,5,0.02336448598130869,-0.0063944909001474315,4,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,19,HD-BASE-001,2022-07-06,2022-07-11,4,0.01083554057307956,-0.004334216229231802,3,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,21,HD-BASE-001,2022-07-15,2022-07-18,2,0.002135231316725994,-0.013285883748517247,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,23,HD-BASE-001,2022-07-28,2022-08-05,7,0.0038072304064458162,-0.011421691219336672,6,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,25,HD-BASE-001,2022-08-12,2022-09-16,25,-0.012824988778134205,-0.025274416385380083,0,True,24
COMBINED,SIDEWAYS|NORMAL_VOL,27,HD-BASE-001,2022-09-20,2022-09-20,1,-0.0014428175340804872,-0.0014428175340804872,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,29,HD-BASE-001,2022-09-26,2022-10-10,6,0.0007240203401450707,-0.0224446305444872,5,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,31,HD-BASE-001,2022-10-13,2022-10-31,12,-0.07140211979581412,-0.07140211979581412,0,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,33,HD-BASE-001,2022-11-03,2022-11-03,1,-0.01244642204261337,-0.01244642204261337,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,35,HD-BASE-001,2022-11-07,2022-12-08,24,0.019871722799925218,-0.022798275348049457,3,True,9
COMBINED,SIDEWAYS|NORMAL_VOL,37,HD-BASE-001,2022-12-12,2022-12-12,1,-0.0061498566314671654,-0.0061498566314671654,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,39,HD-BASE-001,2022-12-14,2022-12-14,1,0.0002580958206543915,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,41,HD-BASE-001,2022-12-16,2022-12-16,1,0.008802520627671395,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,43,HD-BASE-001,2022-12-21,2022-12-21,1,0.0020787157693975544,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,45,HD-BASE-001,2022-12-23,2023-01-05,9,0.010658957553950854,-0.005881555697053731,1,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,47,HD-BASE-001,2023-02-15,2023-02-15,1,-0.002801455738272729,-0.002801455738272729,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,49,HD-BASE-001,2023-03-02,2023-03-08,5,-0.0073687660874139915,-0.00938245683435901,1,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,51,HD-BASE-001,2023-03-31,2023-05-09,24,0.038906251191979546,-0.011311855562359141,10,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,53,HD-BASE-001,2023-05-25,2023-08-22,62,0.00548173206039948,-0.021709805758221012,48,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,55,HD-BASE-001,2023-08-24,2023-09-12,14,0.002933368533755587,-0.011916748138312228,1,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,57,HD-BASE-001,2023-09-19,2023-09-19,1,0.0029007508110014957,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,59,HD-BASE-001,2023-10-23,2023-10-24,2,0.006052008540594622,-0.0014524820497425761,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,61,HD-BASE-001,2023-10-26,2023-10-30,3,0.013213078010991142,-0.0021797784376317297,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,63,HD-BASE-001,2023-11-07,2023-12-25,35,0.02815629657318408,-0.007896890539524914,9,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,65,HD-BASE-001,2023-12-28,2024-01-02,3,0.0035303587315185236,-0.005883931219197613,2,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,67,HD-BASE-001,2024-01-12,2024-01-12,1,0.008305923784843294,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,69,HD-BASE-001,2024-01-17,2024-01-24,6,0.007057395444686421,-0.007527888474332389,5,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,71,HD-BASE-001,2024-03-28,2024-03-28,1,0.00045673988206962335,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,73,HD-BASE-001,2024-04-02,2024-04-08,3,0.014420237773698386,-0.006637887229162698,2,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,75,HD-BASE-001,2024-10-28,2024-10-30,3,0.0035926675768092053,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,77,HD-BASE-001,2024-11-01,2024-11-01,1,0.008446195622336727,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,79,HD-BASE-001,2024-11-13,2024-11-13,1,0.008984226265599249,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,81,HD-BASE-001,2024-11-18,2024-11-18,1,0.006826142418928871,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,83,HD-BASE-001,2024-11-25,2025-05-16,114,0.06484036514692004,-0.05061647233436717,80,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,85,HD-BASE-001,2025-06-04,2025-06-04,1,-0.005185625446262887,-0.005185625446262887,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,87,HD-BASE-001,2025-06-17,2025-09-09,61,-0.03403464119916089,-0.05375881139600647,3,True,53
COMBINED,SIDEWAYS|NORMAL_VOL,2,HD-BASE-RM-001,2022-03-16,2022-03-16,1,0.0188920745443375,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,9,HD-BASE-RM-001,2022-04-20,2022-04-21,2,0.005212470214455811,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,11,HD-BASE-RM-001,2022-04-25,2022-05-13,12,-0.0068000394205181,-0.020400118261554856,0,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,13,HD-BASE-RM-001,2022-05-17,2022-05-19,3,0.004331806413065076,-0.0032857071737939503,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,15,HD-BASE-RM-001,2022-05-23,2022-05-26,4,0.007434207265698767,-0.006096049957872718,3,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,17,HD-BASE-RM-001,2022-06-27,2022-07-01,5,0.014110307951282541,-0.0038617684919297623,4,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,19,HD-BASE-RM-001,2022-07-06,2022-07-11,4,0.006598562979617473,-0.0026394251918471223,3,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,21,HD-BASE-RM-001,2022-07-15,2022-07-18,2,0.0013078227173648482,-0.0081375635747154,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,23,HD-BASE-RM-001,2022-07-28,2022-08-05,7,0.002329238887225804,-0.006987716661676302,6,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,25,HD-BASE-RM-001,2022-08-12,2022-09-16,25,-0.007852036609877877,-0.01550680439542984,0,True,24
COMBINED,SIDEWAYS|NORMAL_VOL,27,HD-BASE-RM-001,2022-09-20,2022-09-20,1,-0.0008790955474298201,-0.0008790955474298201,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,29,HD-BASE-RM-001,2022-09-26,2022-10-10,6,0.00044051591265881207,-0.01365599329241085,5,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,31,HD-BASE-RM-001,2022-10-13,2022-10-31,12,-0.043393860822894315,-0.043393860822894315,0,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,33,HD-BASE-RM-001,2022-11-03,2022-11-03,1,-0.007358355489307633,-0.007358355489307633,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,35,HD-BASE-RM-001,2022-11-07,2022-12-08,24,0.011708164750311001,-0.013667364386452774,3,True,9
COMBINED,SIDEWAYS|NORMAL_VOL,37,HD-BASE-RM-001,2022-12-12,2022-12-12,1,-0.003653414750357631,-0.003653414750357631,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,39,HD-BASE-RM-001,2022-12-14,2022-12-14,1,0.00015287722582879582,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,41,HD-BASE-RM-001,2022-12-16,2022-12-16,1,0.005207378753588232,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,43,HD-BASE-RM-001,2022-12-21,2022-12-21,1,0.0012278984671221238,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,45,HD-BASE-RM-001,2022-12-23,2023-01-05,9,0.006294912022207333,-0.0034969305565338837,1,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,47,HD-BASE-RM-001,2023-02-15,2023-02-15,1,-0.0016683864529042358,-0.0016683864529042358,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,49,HD-BASE-RM-001,2023-03-02,2023-03-08,5,-0.004392477453211363,-0.005597412885849473,1,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,51,HD-BASE-RM-001,2023-03-31,2023-05-09,24,0.023184640150644364,-0.006831821834007656,10,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,53,HD-BASE-RM-001,2023-05-25,2023-08-22,62,0.003312959710869867,-0.013153622985635494,48,True,3
COMBINED,SIDEWAYS|NORMAL_VOL,55,HD-BASE-RM-001,2023-08-24,2023-09-12,14,0.0017757976537771114,-0.007228709483574902,1,True,12
COMBINED,SIDEWAYS|NORMAL_VOL,57,HD-BASE-RM-001,2023-09-19,2023-09-19,1,0.0017637911318542088,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,59,HD-BASE-RM-001,2023-10-23,2023-10-24,2,0.003677808300862395,-0.0008826739922068727,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,61,HD-BASE-RM-001,2023-10-26,2023-10-30,3,0.007995822429565314,-0.0013244006596494495,1,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,63,HD-BASE-RM-001,2023-11-07,2023-12-25,35,0.017092690517191533,-0.004820666342691848,9,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,65,HD-BASE-RM-001,2023-12-28,2024-01-02,3,0.0021690321971137294,-0.0036150536618565488,2,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,67,HD-BASE-RM-001,2024-01-12,2024-01-12,1,0.005086819904290163,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,69,HD-BASE-RM-001,2024-01-17,2024-01-24,6,0.004336810170108896,-0.004625930848116133,5,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,71,HD-BASE-RM-001,2024-03-28,2024-03-28,1,0.00028386806190972,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,73,HD-BASE-RM-001,2024-04-02,2024-04-08,3,0.008954553508905727,-0.0041219373294961725,2,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,75,HD-BASE-RM-001,2024-10-28,2024-10-30,3,0.002297754778203487,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,77,HD-BASE-RM-001,2024-11-01,2024-11-01,1,0.005403560405951469,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,79,HD-BASE-RM-001,2024-11-13,2024-11-13,1,0.0057208809430191465,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,81,HD-BASE-RM-001,2024-11-18,2024-11-18,1,0.0043510617950486274,0.0,0,False,0
COMBINED,SIDEWAYS|NORMAL_VOL,83,HD-BASE-RM-001,2024-11-25,2025-05-16,114,0.04138103202032695,-0.03291575926121648,80,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,85,HD-BASE-RM-001,2025-06-04,2025-06-04,1,-0.0033851845229363464,-0.0033851845229363464,0,True,1
COMBINED,SIDEWAYS|NORMAL_VOL,87,HD-BASE-RM-001,2025-06-17,2025-09-09,61,-0.022265370713450916,-0.03532425358707669,3,True,53
COMBINED,UP|HIGH_VOL,3,HD-ANCHOR-001,2022-03-17,2022-03-18,2,-0.010055304172951085,-0.010055304172951085,0,True,2
COMBINED,UP|HIGH_VOL,5,HD-ANCHOR-001,2022-03-23,2022-03-30,6,-0.0023596831282657327,-0.012304062025956464,0,True,6
COMBINED,UP|HIGH_VOL,7,HD-ANCHOR-001,2022-04-06,2022-04-15,8,0.019828600235254124,-0.004298231112580653,3,False,0
COMBINED,UP|HIGH_VOL,3,HD-BASE-000,2022-03-17,2022-03-18,2,-0.010055304172951085,-0.010055304172951085,0,True,2
COMBINED,UP|HIGH_VOL,5,HD-BASE-000,2022-03-23,2022-03-30,6,-0.0023596831282657327,-0.012304062025956464,0,True,6
COMBINED,UP|HIGH_VOL,7,HD-BASE-000,2022-04-06,2022-04-15,8,0.019828600235254124,-0.004298231112580653,3,False,0
COMBINED,UP|HIGH_VOL,3,HD-BASE-001,2022-03-17,2022-03-18,2,-0.015124779430299773,-0.015124779430299773,0,True,2
COMBINED,UP|HIGH_VOL,5,HD-BASE-001,2022-03-23,2022-03-30,6,-0.0035596236969237527,-0.018560894991100918,0,True,6
COMBINED,UP|HIGH_VOL,7,HD-BASE-001,2022-04-06,2022-04-15,8,0.02986585674512754,-0.006421338602124016,3,False,0
COMBINED,UP|HIGH_VOL,3,HD-BASE-RM-001,2022-03-17,2022-03-18,2,-0.009044771619516445,-0.009044771619516445,0,True,2
COMBINED,UP|HIGH_VOL,5,HD-BASE-RM-001,2022-03-23,2022-03-30,6,-0.0021213192585484153,-0.011061164705288062,0,True,6
COMBINED,UP|HIGH_VOL,7,HD-BASE-RM-001,2022-04-06,2022-04-15,8,0.017831058278345857,-0.003871544150493733,3,False,0
COMBINED,UP|NORMAL_VOL,1,HD-ANCHOR-001,2022-03-10,2022-03-15,4,-0.0259999999999998,-0.0259999999999998,0,True,3
COMBINED,UP|NORMAL_VOL,8,HD-ANCHOR-001,2022-04-18,2022-04-19,2,-0.0034602076124566894,-0.007414730598121588,0,True,2
COMBINED,UP|NORMAL_VOL,10,HD-ANCHOR-001,2022-04-22,2022-04-22,1,0.002465888541837824,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,12,HD-ANCHOR-001,2022-05-16,2022-05-16,1,-0.003965631196298669,-0.003965631196298669,0,True,1
COMBINED,UP|NORMAL_VOL,14,HD-ANCHOR-001,2022-05-20,2022-05-20,1,0.000330196466897803,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,16,HD-ANCHOR-001,2022-05-27,2022-06-24,20,-0.007535930594205209,-0.020437006741460206,2,True,16
COMBINED,UP|NORMAL_VOL,18,HD-ANCHOR-001,2022-07-04,2022-07-05,2,-0.0015541618105854305,-0.0021357277646064654,0,True,1
COMBINED,UP|NORMAL_VOL,20,HD-ANCHOR-001,2022-07-12,2022-07-14,3,0.0031555786087389404,-0.0022331067346040845,0,True,1
COMBINED,UP|NORMAL_VOL,22,HD-ANCHOR-001,2022-07-19,2022-07-27,7,-0.004038941623559333,-0.005788503320480309,0,True,6
COMBINED,UP|NORMAL_VOL,24,HD-ANCHOR-001,2022-08-08,2022-08-11,4,-0.001409522735601798,-0.004400107010602339,0,True,3
COMBINED,UP|NORMAL_VOL,26,HD-ANCHOR-001,2022-09-19,2022-09-19,1,0.0003887754060678539,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,28,HD-ANCHOR-001,2022-09-21,2022-09-23,3,-0.001750850702690987,-0.0019450112891695737,0,True,2
COMBINED,UP|NORMAL_VOL,30,HD-ANCHOR-001,2022-10-11,2022-10-12,2,-0.0029214945717006557,-0.004085318306278896,0,True,1
COMBINED,UP|NORMAL_VOL,52,HD-ANCHOR-001,2023-05-10,2023-05-24,11,-0.002553018502510218,-0.012636052212167681,2,True,2
COMBINED,UP|NORMAL_VOL,54,HD-ANCHOR-001,2023-08-23,2023-08-23,1,-0.0010614381637967796,-0.0010614381637967796,0,True,1
COMBINED,UP|NORMAL_VOL,56,HD-ANCHOR-001,2023-09-13,2023-09-18,4,0.0072060674435741046,-0.005857438947463156,0,True,2
COMBINED,UP|NORMAL_VOL,58,HD-ANCHOR-001,2023-09-20,2023-10-20,17,-0.0037781423164857664,-0.012689177555677,6,True,3
COMBINED,UP|NORMAL_VOL,60,HD-ANCHOR-001,2023-10-25,2023-10-25,1,-0.01446163073023976,-0.01446163073023976,0,True,1
COMBINED,UP|NORMAL_VOL,62,HD-ANCHOR-001,2023-10-31,2023-11-06,5,-0.004277290429427261,-0.010725131840691904,0,True,2
COMBINED,UP|NORMAL_VOL,64,HD-ANCHOR-001,2023-12-26,2023-12-27,2,0.002679361449505979,0.0,0,False,0
