session_date,datetime,timezone,symbol,period,adjust,source,upstream_source,interface,source_version,retrieved_at,source_symbol,open,high,low,close,volume_shares,volume_lots,amount_cny,outstanding_share,turnover_ratio,raw_record_id
2016-09-12T00:00:00,2016-09-12T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.47,13.75,13.26,13.73,38339293.0,383392.93,516656942.0,9745941480.0,0.003933872687279875,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2705
2016-09-13T00:00:00,2016-09-13T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.62,13.64,13.42,13.53,16634166.0,166341.66,224441946.0,9745941480.0,0.0017067787687967935,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2706
2016-09-14T00:00:00,2016-09-14T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.47,13.55,13.38,13.42,12908236.0,129082.36,173184356.0,9745941480.0,0.0013244729641040283,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2707
2016-09-19T00:00:00,2016-09-19T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.41,13.48,13.35,13.43,13389150.0,133891.5,179570356.0,9745941480.0,0.0013738180172204358,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2708
2016-09-20T00:00:00,2016-09-20T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.42,13.42,13.33,13.39,12816049.0,128160.49,171360242.0,9745941480.0,0.0013150139497862038,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2709
2016-09-21T00:00:00,2016-09-21T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.39,13.42,13.34,13.39,8362350.0,83623.5,112012274.0,9745941480.0,0.0008580340870259361,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2710
2016-09-22T00:00:00,2016-09-22T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.43,13.52,13.39,13.43,16610182.0,166101.82,222992217.0,9745941480.0,0.0017043178469813673,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2711
2016-09-23T00:00:00,2016-09-23T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.41,13.48,13.35,13.36,8730109.0,87301.09,116857835.0,9745941480.0,0.0008957686661586644,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2712
2016-09-26T00:00:00,2016-09-26T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.35,13.44,13.35,13.37,12655205.0,126552.05,169604223.0,9745941480.0,0.0012985102594726436,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2713
2016-09-27T00:00:00,2016-09-27T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.35,13.41,13.21,13.29,15119689.0,151196.89,200813165.0,9745941480.0,0.0015513831096798255,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2714
2016-09-28T00:00:00,2016-09-28T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.3,13.32,13.22,13.24,10815192.0,108151.92,143467629.0,9745941480.0,0.0011097123887101362,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2715
2016-09-29T00:00:00,2016-09-29T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.27,13.31,13.2,13.27,12269644.0,122696.44,162821790.0,9745941480.0,0.00125894907384566,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2716
2016-09-30T00:00:00,2016-09-30T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.28,13.34,13.27,13.3,7308139.0,73081.39,97218147.0,9745941480.0,0.0007498648555398467,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2717
2016-10-10T00:00:00,2016-10-10T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.36,13.4,13.28,13.35,15352718.0,153527.18,204527118.0,9745941480.0,0.0015752934728272142,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2718
2016-10-11T00:00:00,2016-10-11T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.31,13.54,13.29,13.48,17214016.0,172140.16,231111950.0,9745941480.0,0.0017662753296154615,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2719
2016-10-12T00:00:00,2016-10-12T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.47,13.57,13.42,13.54,9979200.0,99792.0,134668281.0,9745941480.0,0.0010239339134632275,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2720
2016-10-13T00:00:00,2016-10-13T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.51,13.57,13.49,13.52,12135803.0,121358.03,164092344.0,9745941480.0,0.0012452160753175382,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2721
2016-10-14T00:00:00,2016-10-14T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.53,13.64,13.51,13.61,11294545.0,112945.45,153344959.0,9745941480.0,0.0011588972725906416,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2722
2016-10-17T00:00:00,2016-10-17T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.63,13.68,13.48,13.51,10162022.0,101620.22,137873336.0,9745941480.0,0.001042692696324296,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2723
2016-10-18T00:00:00,2016-10-18T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.47,13.58,13.44,13.56,13673552.0,136735.52,184660086.0,9745941480.0,0.0014029996001987076,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2724
2016-10-19T00:00:00,2016-10-19T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.56,13.62,13.45,13.49,13438663.0,134386.63,181929136.0,9745941480.0,0.0013788983883781744,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2725
2016-10-20T00:00:00,2016-10-20T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.49,13.53,13.34,13.38,11527849.0,115278.49,154827982.0,9745941480.0,0.0011828358526117478,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2726
2016-10-21T00:00:00,2016-10-21T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.39,13.44,13.33,13.4,7523842.0,75238.42,100687215.0,9745941480.0,0.0007719974530362151,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2727
2016-10-24T00:00:00,2016-10-24T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.4,13.53,13.33,13.37,24250838.0,242508.38,325164673.0,9745941480.0,0.0024883012123319255,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2728
2016-10-25T00:00:00,2016-10-25T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.37,13.46,13.32,13.41,20155785.0,201557.85,269948770.0,9745941480.0,0.0020681208728127926,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2729
2016-10-26T00:00:00,2016-10-26T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.42,13.42,13.33,13.34,8501144.0,85011.44,113570361.0,9745941480.0,0.0008722752971014146,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2730
2016-10-27T00:00:00,2016-10-27T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.37,13.39,13.27,13.28,13085412.0,130854.12,174155507.0,9745941480.0,0.0013426524288959716,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2731
2016-10-28T00:00:00,2016-10-28T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.29,13.41,13.25,13.34,15648258.0,156482.58,208857056.0,9745941480.0,0.0016056178904944544,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2732
2016-10-31T00:00:00,2016-10-31T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.34,13.47,13.34,13.45,18210260.0,182102.6,244555813.0,9745941480.0,0.0018684967519423275,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2733
2016-11-01T00:00:00,2016-11-01T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.41,13.47,13.39,13.45,8695976.0,86959.76,116800454.0,9745941480.0,0.0008922663877928395,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2734
2016-11-02T00:00:00,2016-11-02T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.44,13.46,13.27,13.3,13433807.0,134338.07,179149479.0,9745941480.0,0.0013784001296917288,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2735
2016-11-03T00:00:00,2016-11-03T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.3,13.36,13.28,13.32,10470581.0,104705.81,139508268.0,9745941480.0,0.0010743529520967326,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2736
2016-11-04T00:00:00,2016-11-04T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.31,13.35,13.22,13.24,13829725.0,138297.25,183572259.0,9745941480.0,0.001419024014086323,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2737
2016-11-07T00:00:00,2016-11-07T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.25,13.28,13.13,13.14,16862207.0,168622.07,222257239.0,9745941480.0,0.0017301773291583523,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2738
2016-11-08T00:00:00,2016-11-08T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.18,13.22,13.07,13.13,23665940.0,236659.4,310907844.0,9745941480.0,0.0024282866923186165,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2739
2016-11-09T00:00:00,2016-11-09T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.13,13.14,13.03,13.11,20336786.0,203367.86,265972785.0,9745941480.0,0.002086692808666444,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2740
2016-11-10T00:00:00,2016-11-10T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.13,13.23,13.11,13.14,23943360.0,239433.6,315465412.0,9745941480.0,0.0024567518745249022,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2741
2016-11-11T00:00:00,2016-11-11T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.14,13.2,13.07,13.12,24602515.0,246025.15,322727769.0,9745941480.0,0.00252438566868965,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2742
2016-11-14T00:00:00,2016-11-14T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.13,13.16,13.02,13.03,30920042.0,309200.42,403960428.0,9745941480.0,0.003172606983476367,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2743
2016-11-15T00:00:00,2016-11-15T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.05,13.11,13.0,13.04,22018329.0,220183.29,287009456.0,9745941480.0,0.002259230577690684,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2744
2016-11-16T00:00:00,2016-11-16T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.04,13.09,13.02,13.07,14065473.0,140654.73,183671299.0,9745941480.0,0.0014432133651596684,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2745
2016-11-17T00:00:00,2016-11-17T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.08,13.08,13.03,13.08,13130287.0,131302.87,171385963.0,9745941480.0,0.0013472569096526117,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2746
2016-11-18T00:00:00,2016-11-18T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.08,13.08,13.02,13.03,11075702.0,110757.02,144507701.0,9745941480.0,0.0011364424896998253,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2747
2016-11-21T00:00:00,2016-11-21T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.03,13.14,13.02,13.09,24633015.0,246330.15,322186972.0,9745941480.0,0.002527515176501963,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2748
2016-11-22T00:00:00,2016-11-22T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.09,13.14,13.04,13.08,24952100.0,249521.0,326489895.0,9745941480.0,0.0025602554715934947,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2749
2016-11-23T00:00:00,2016-11-23T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.08,13.11,13.03,13.07,29729833.0,297298.33,388669299.0,9745941480.0,0.003050483430565397,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2750
2016-11-24T00:00:00,2016-11-24T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.08,13.26,13.06,13.18,46974806.0,469748.06,618137103.0,9745941480.0,0.004819935159306949,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2751
2016-11-25T00:00:00,2016-11-25T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.22,13.49,13.21,13.34,38632994.0,386329.94,515835726.0,9745941480.0,0.003964008411017054,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2752
2016-11-28T00:00:00,2016-11-28T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.39,13.43,13.25,13.29,40031542.0,400315.42,533616762.0,9745941480.0,0.004107508964849643,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2753
2016-11-29T00:00:00,2016-11-29T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.25,13.59,13.24,13.47,65000869.0,650008.69,873558998.0,9745941480.0,0.00666953204401962,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2754
2016-11-30T00:00:00,2016-11-30T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.45,13.55,13.29,13.34,34145975.0,341459.75,456186041.0,9745941480.0,0.0035036096892303525,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2755
2016-12-01T00:00:00,2016-12-01T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.34,13.39,13.18,13.31,43514760.0,435147.6,577700136.0,9745941480.0,0.00446491086461972,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2756
2016-12-02T00:00:00,2016-12-02T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.32,13.41,13.22,13.34,34937020.0,349370.2,464995136.0,9745941480.0,0.0035847762960300477,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2757
2016-12-05T00:00:00,2016-12-05T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.22,13.35,13.17,13.3,41787330.0,417873.3,554215488.0,9745941480.0,0.00428766477674356,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2758
2016-12-06T00:00:00,2016-12-06T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.25,13.29,13.17,13.21,24557002.0,245570.02,324498318.0,9745941480.0,0.0025197157247859856,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2759
2016-12-07T00:00:00,2016-12-07T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.2,13.22,13.05,13.15,29620169.0,296201.69,388515904.0,9745941480.0,0.0030392311569677104,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2760
2016-12-08T00:00:00,2016-12-08T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.17,13.18,13.06,13.07,20971334.0,209713.34,274708543.0,9745941480.0,0.002151801756970944,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2761
2016-12-09T00:00:00,2016-12-09T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.08,13.17,13.06,13.15,26207115.0,262071.15,343648799.0,9745941480.0,0.0026890285616613407,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2762
2016-12-12T00:00:00,2016-12-12T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.15,13.15,13.0,13.08,42775811.0,427758.11,559014521.0,9745941480.0,0.0043890896623770825,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2763
2016-12-13T00:00:00,2016-12-13T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,13.01,13.06,12.98,12.99,26060258.0,260602.58,339217944.0,9745941480.0,0.002673960032848463,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L2764
