exchange,trade_date,is_open,previous_trade_date,source
SSE,20061110,1,20061109,sina_finance
SSE,20061113,1,20061110,sina_finance
SSE,20061114,1,20061113,sina_finance
SSE,20061115,1,20061114,sina_finance
SSE,20061116,1,20061115,sina_finance
SSE,20061117,1,20061116,sina_finance
SSE,20061120,1,20061117,sina_finance
SSE,20061121,1,20061120,sina_finance
SSE,20061122,1,20061121,sina_finance
SSE,20061123,1,20061122,sina_finance
SSE,20061124,1,20061123,sina_finance
SSE,20061127,1,20061124,sina_finance
SSE,20061128,1,20061127,sina_finance
SSE,20061129,1,20061128,sina_finance
SSE,20061130,1,20061129,sina_finance
SSE,20061201,1,20061130,sina_finance
SSE,20061204,1,20061201,sina_finance
SSE,20061205,1,20061204,sina_finance
SSE,20061206,1,20061205,sina_finance
SSE,20061207,1,20061206,sina_finance
SSE,20061208,1,20061207,sina_finance
SSE,20061211,1,20061208,sina_finance
SSE,20061212,1,20061211,sina_finance
SSE,20061213,1,20061212,sina_finance
SSE,20061214,1,20061213,sina_finance
SSE,20061215,1,20061214,sina_finance
SSE,20061218,1,20061215,sina_finance
SSE,20061219,1,20061218,sina_finance
SSE,20061220,1,20061219,sina_finance
SSE,20061221,1,20061220,sina_finance
SSE,20061222,1,20061221,sina_finance
SSE,20061225,1,20061222,sina_finance
SSE,20061226,1,20061225,sina_finance
SSE,20061227,1,20061226,sina_finance
SSE,20061228,1,20061227,sina_finance
SSE,20061229,1,20061228,sina_finance
SSE,20070104,1,20061229,sina_finance
SSE,20070105,1,20070104,sina_finance
SSE,20070108,1,20070105,sina_finance
SSE,20070109,1,20070108,sina_finance
SSE,20070110,1,20070109,sina_finance
SSE,20070111,1,20070110,sina_finance
SSE,20070112,1,20070111,sina_finance
SSE,20070115,1,20070112,sina_finance
SSE,20070116,1,20070115,sina_finance
SSE,20070117,1,20070116,sina_finance
SSE,20070118,1,20070117,sina_finance
SSE,20070119,1,20070118,sina_finance
SSE,20070122,1,20070119,sina_finance
SSE,20070123,1,20070122,sina_finance
SSE,20070124,1,20070123,sina_finance
SSE,20070125,1,20070124,sina_finance
SSE,20070126,1,20070125,sina_finance
SSE,20070129,1,20070126,sina_finance
SSE,20070130,1,20070129,sina_finance
SSE,20070131,1,20070130,sina_finance
SSE,20070201,1,20070131,sina_finance
SSE,20070202,1,20070201,sina_finance
SSE,20070205,1,20070202,sina_finance
SSE,20070206,1,20070205,sina_finance
SSE,20070207,1,20070206,sina_finance
SSE,20070208,1,20070207,sina_finance
SSE,20070209,1,20070208,sina_finance
SSE,20070212,1,20070209,sina_finance
SSE,20070213,1,20070212,sina_finance
SSE,20070214,1,20070213,sina_finance
SSE,20070215,1,20070214,sina_finance
SSE,20070216,1,20070215,sina_finance
SSE,20070226,1,20070216,sina_finance
SSE,20070227,1,20070226,sina_finance
SSE,20070228,1,20070227,sina_finance
SSE,20070301,1,20070228,sina_finance
SSE,20070302,1,20070301,sina_finance
SSE,20070305,1,20070302,sina_finance
SSE,20070306,1,20070305,sina_finance
SSE,20070307,1,20070306,sina_finance
SSE,20070308,1,20070307,sina_finance
SSE,20070309,1,20070308,sina_finance
SSE,20070312,1,20070309,sina_finance
SSE,20070313,1,20070312,sina_finance
SSE,20070314,1,20070313,sina_finance
SSE,20070315,1,20070314,sina_finance
SSE,20070316,1,20070315,sina_finance
SSE,20070319,1,20070316,sina_finance
SSE,20070320,1,20070319,sina_finance
SSE,20070321,1,20070320,sina_finance
SSE,20070322,1,20070321,sina_finance
SSE,20070323,1,20070322,sina_finance
SSE,20070326,1,20070323,sina_finance
SSE,20070327,1,20070326,sina_finance
SSE,20070328,1,20070327,sina_finance
SSE,20070329,1,20070328,sina_finance
SSE,20070330,1,20070329,sina_finance
SSE,20070402,1,20070330,sina_finance
SSE,20070403,1,20070402,sina_finance
SSE,20070404,1,20070403,sina_finance
SSE,20070405,1,20070404,sina_finance
SSE,20070406,1,20070405,sina_finance
SSE,20070409,1,20070406,sina_finance
SSE,20070410,1,20070409,sina_finance
SSE,20070411,1,20070410,sina_finance
SSE,20070412,1,20070411,sina_finance
SSE,20070413,1,20070412,sina_finance
SSE,20070416,1,20070413,sina_finance
SSE,20070417,1,20070416,sina_finance
SSE,20070418,1,20070417,sina_finance
SSE,20070419,1,20070418,sina_finance
SSE,20070420,1,20070419,sina_finance
SSE,20070423,1,20070420,sina_finance
SSE,20070424,1,20070423,sina_finance
SSE,20070425,1,20070424,sina_finance
SSE,20070426,1,20070425,sina_finance
SSE,20070427,1,20070426,sina_finance
SSE,20070430,1,20070427,sina_finance
SSE,20070508,1,20070430,sina_finance
SSE,20070509,1,20070508,sina_finance
SSE,20070510,1,20070509,sina_finance
SSE,20070511,1,20070510,sina_finance
SSE,20070514,1,20070511,sina_finance
SSE,20070515,1,20070514,sina_finance
SSE,20070516,1,20070515,sina_finance
SSE,20070517,1,20070516,sina_finance
SSE,20070518,1,20070517,sina_finance
SSE,20070521,1,20070518,sina_finance
SSE,20070522,1,20070521,sina_finance
SSE,20070523,1,20070522,sina_finance
SSE,20070524,1,20070523,sina_finance
SSE,20070525,1,20070524,sina_finance
SSE,20070528,1,20070525,sina_finance
SSE,20070529,1,20070528,sina_finance
SSE,20070530,1,20070529,sina_finance
SSE,20070531,1,20070530,sina_finance
SSE,20070601,1,20070531,sina_finance
SSE,20070604,1,20070601,sina_finance
SSE,20070605,1,20070604,sina_finance
SSE,20070606,1,20070605,sina_finance
SSE,20070607,1,20070606,sina_finance
SSE,20070608,1,20070607,sina_finance
SSE,20070611,1,20070608,sina_finance
SSE,20070612,1,20070611,sina_finance
SSE,20070613,1,20070612,sina_finance
SSE,20070614,1,20070613,sina_finance
SSE,20070615,1,20070614,sina_finance
SSE,20070618,1,20070615,sina_finance
SSE,20070619,1,20070618,sina_finance
SSE,20070620,1,20070619,sina_finance
SSE,20070621,1,20070620,sina_finance
SSE,20070622,1,20070621,sina_finance
SSE,20070625,1,20070622,sina_finance
SSE,20070626,1,20070625,sina_finance
SSE,20070627,1,20070626,sina_finance
SSE,20070628,1,20070627,sina_finance
SSE,20070629,1,20070628,sina_finance
SSE,20070702,1,20070629,sina_finance
SSE,20070703,1,20070702,sina_finance
SSE,20070704,1,20070703,sina_finance
SSE,20070705,1,20070704,sina_finance
SSE,20070706,1,20070705,sina_finance
SSE,20070709,1,20070706,sina_finance
SSE,20070710,1,20070709,sina_finance
SSE,20070711,1,20070710,sina_finance
SSE,20070712,1,20070711,sina_finance
SSE,20070713,1,20070712,sina_finance
SSE,20070716,1,20070713,sina_finance
SSE,20070717,1,20070716,sina_finance
SSE,20070718,1,20070717,sina_finance
SSE,20070719,1,20070718,sina_finance
SSE,20070720,1,20070719,sina_finance
SSE,20070723,1,20070720,sina_finance
SSE,20070724,1,20070723,sina_finance
SSE,20070725,1,20070724,sina_finance
SSE,20070726,1,20070725,sina_finance
SSE,20070727,1,20070726,sina_finance
SSE,20070730,1,20070727,sina_finance
SSE,20070731,1,20070730,sina_finance
SSE,20070801,1,20070731,sina_finance
SSE,20070802,1,20070801,sina_finance
SSE,20070803,1,20070802,sina_finance
SSE,20070806,1,20070803,sina_finance
SSE,20070807,1,20070806,sina_finance
SSE,20070808,1,20070807,sina_finance
SSE,20070809,1,20070808,sina_finance
SSE,20070810,1,20070809,sina_finance
SSE,20070813,1,20070810,sina_finance
SSE,20070814,1,20070813,sina_finance
SSE,20070815,1,20070814,sina_finance
SSE,20070816,1,20070815,sina_finance
SSE,20070817,1,20070816,sina_finance
SSE,20070820,1,20070817,sina_finance
SSE,20070821,1,20070820,sina_finance
SSE,20070822,1,20070821,sina_finance
SSE,20070823,1,20070822,sina_finance
SSE,20070824,1,20070823,sina_finance
SSE,20070827,1,20070824,sina_finance
SSE,20070828,1,20070827,sina_finance
SSE,20070829,1,20070828,sina_finance
SSE,20070830,1,20070829,sina_finance
SSE,20070831,1,20070830,sina_finance
SSE,20070903,1,20070831,sina_finance
SSE,20070904,1,20070903,sina_finance
SSE,20070905,1,20070904,sina_finance
SSE,20070906,1,20070905,sina_finance
SSE,20070907,1,20070906,sina_finance
SSE,20070910,1,20070907,sina_finance
SSE,20070911,1,20070910,sina_finance
SSE,20070912,1,20070911,sina_finance
SSE,20070913,1,20070912,sina_finance
SSE,20070914,1,20070913,sina_finance
SSE,20070917,1,20070914,sina_finance
SSE,20070918,1,20070917,sina_finance
SSE,20070919,1,20070918,sina_finance
SSE,20070920,1,20070919,sina_finance
SSE,20070921,1,20070920,sina_finance
SSE,20070924,1,20070921,sina_finance
SSE,20070925,1,20070924,sina_finance
SSE,20070926,1,20070925,sina_finance
SSE,20070927,1,20070926,sina_finance
SSE,20070928,1,20070927,sina_finance
SSE,20071008,1,20070928,sina_finance
SSE,20071009,1,20071008,sina_finance
SSE,20071010,1,20071009,sina_finance
SSE,20071011,1,20071010,sina_finance
SSE,20071012,1,20071011,sina_finance
SSE,20071015,1,20071012,sina_finance
SSE,20071016,1,20071015,sina_finance
SSE,20071017,1,20071016,sina_finance
SSE,20071018,1,20071017,sina_finance
SSE,20071019,1,20071018,sina_finance
SSE,20071022,1,20071019,sina_finance
SSE,20071023,1,20071022,sina_finance
SSE,20071024,1,20071023,sina_finance
SSE,20071025,1,20071024,sina_finance
SSE,20071026,1,20071025,sina_finance
SSE,20071029,1,20071026,sina_finance
SSE,20071030,1,20071029,sina_finance
SSE,20071031,1,20071030,sina_finance
SSE,20071101,1,20071031,sina_finance
SSE,20071102,1,20071101,sina_finance
SSE,20071105,1,20071102,sina_finance
SSE,20071106,1,20071105,sina_finance
SSE,20071107,1,20071106,sina_finance
SSE,20071108,1,20071107,sina_finance
SSE,20071109,1,20071108,sina_finance
SSE,20071112,1,20071109,sina_finance
SSE,20071113,1,20071112,sina_finance
SSE,20071114,1,20071113,sina_finance
SSE,20071115,1,20071114,sina_finance
SSE,20071116,1,20071115,sina_finance
SSE,20071119,1,20071116,sina_finance
SSE,20071120,1,20071119,sina_finance
SSE,20071121,1,20071120,sina_finance
SSE,20071122,1,20071121,sina_finance
SSE,20071123,1,20071122,sina_finance
SSE,20071126,1,20071123,sina_finance
SSE,20071127,1,20071126,sina_finance
SSE,20071128,1,20071127,sina_finance
SSE,20071129,1,20071128,sina_finance
SSE,20071130,1,20071129,sina_finance
SSE,20071203,1,20071130,sina_finance
SSE,20071204,1,20071203,sina_finance
SSE,20071205,1,20071204,sina_finance
SSE,20071206,1,20071205,sina_finance
SSE,20071207,1,20071206,sina_finance
SSE,20071210,1,20071207,sina_finance
SSE,20071211,1,20071210,sina_finance
SSE,20071212,1,20071211,sina_finance
SSE,20071213,1,20071212,sina_finance
SSE,20071214,1,20071213,sina_finance
SSE,20071217,1,20071214,sina_finance
SSE,20071218,1,20071217,sina_finance
SSE,20071219,1,20071218,sina_finance
SSE,20071220,1,20071219,sina_finance
SSE,20071221,1,20071220,sina_finance
SSE,20071224,1,20071221,sina_finance
SSE,20071225,1,20071224,sina_finance
SSE,20071226,1,20071225,sina_finance
SSE,20071227,1,20071226,sina_finance
SSE,20071228,1,20071227,sina_finance
SSE,20080102,1,20071228,sina_finance
SSE,20080103,1,20080102,sina_finance
SSE,20080104,1,20080103,sina_finance
SSE,20080107,1,20080104,sina_finance
SSE,20080108,1,20080107,sina_finance
SSE,20080109,1,20080108,sina_finance
SSE,20080110,1,20080109,sina_finance
SSE,20080111,1,20080110,sina_finance
SSE,20080114,1,20080111,sina_finance
SSE,20080115,1,20080114,sina_finance
SSE,20080116,1,20080115,sina_finance
SSE,20080117,1,20080116,sina_finance
SSE,20080118,1,20080117,sina_finance
SSE,20080121,1,20080118,sina_finance
SSE,20080122,1,20080121,sina_finance
SSE,20080123,1,20080122,sina_finance
SSE,20080124,1,20080123,sina_finance
SSE,20080125,1,20080124,sina_finance
SSE,20080128,1,20080125,sina_finance
SSE,20080129,1,20080128,sina_finance
SSE,20080130,1,20080129,sina_finance
SSE,20080131,1,20080130,sina_finance
SSE,20080201,1,20080131,sina_finance
SSE,20080204,1,20080201,sina_finance
SSE,20080205,1,20080204,sina_finance
SSE,20080213,1,20080205,sina_finance
SSE,20080214,1,20080213,sina_finance
SSE,20080215,1,20080214,sina_finance
SSE,20080218,1,20080215,sina_finance
SSE,20080219,1,20080218,sina_finance
SSE,20080220,1,20080219,sina_finance
SSE,20080221,1,20080220,sina_finance
SSE,20080222,1,20080221,sina_finance
SSE,20080225,1,20080222,sina_finance
SSE,20080226,1,20080225,sina_finance
SSE,20080227,1,20080226,sina_finance
SSE,20080228,1,20080227,sina_finance
SSE,20080229,1,20080228,sina_finance
SSE,20080303,1,20080229,sina_finance
SSE,20080304,1,20080303,sina_finance
SSE,20080305,1,20080304,sina_finance
SSE,20080306,1,20080305,sina_finance
SSE,20080307,1,20080306,sina_finance
SSE,20080310,1,20080307,sina_finance
SSE,20080311,1,20080310,sina_finance
SSE,20080312,1,20080311,sina_finance
SSE,20080313,1,20080312,sina_finance
SSE,20080314,1,20080313,sina_finance
SSE,20080317,1,20080314,sina_finance
SSE,20080318,1,20080317,sina_finance
SSE,20080319,1,20080318,sina_finance
SSE,20080320,1,20080319,sina_finance
SSE,20080321,1,20080320,sina_finance
SSE,20080324,1,20080321,sina_finance
SSE,20080325,1,20080324,sina_finance
SSE,20080326,1,20080325,sina_finance
SSE,20080327,1,20080326,sina_finance
SSE,20080328,1,20080327,sina_finance
SSE,20080331,1,20080328,sina_finance
SSE,20080401,1,20080331,sina_finance
SSE,20080402,1,20080401,sina_finance
SSE,20080403,1,20080402,sina_finance
SSE,20080407,1,20080403,sina_finance
SSE,20080408,1,20080407,sina_finance
SSE,20080409,1,20080408,sina_finance
SSE,20080410,1,20080409,sina_finance
SSE,20080411,1,20080410,sina_finance
SSE,20080414,1,20080411,sina_finance
SSE,20080415,1,20080414,sina_finance
SSE,20080416,1,20080415,sina_finance
SSE,20080417,1,20080416,sina_finance
SSE,20080418,1,20080417,sina_finance
SSE,20080421,1,20080418,sina_finance
SSE,20080422,1,20080421,sina_finance
SSE,20080423,1,20080422,sina_finance
SSE,20080424,1,20080423,sina_finance
SSE,20080425,1,20080424,sina_finance
SSE,20080428,1,20080425,sina_finance
SSE,20080429,1,20080428,sina_finance
SSE,20080430,1,20080429,sina_finance
SSE,20080505,1,20080430,sina_finance
SSE,20080506,1,20080505,sina_finance
SSE,20080507,1,20080506,sina_finance
SSE,20080508,1,20080507,sina_finance
SSE,20080509,1,20080508,sina_finance
SSE,20080512,1,20080509,sina_finance
SSE,20080513,1,20080512,sina_finance
SSE,20080514,1,20080513,sina_finance
SSE,20080515,1,20080514,sina_finance
SSE,20080516,1,20080515,sina_finance
SSE,20080519,1,20080516,sina_finance
SSE,20080520,1,20080519,sina_finance
SSE,20080521,1,20080520,sina_finance
SSE,20080522,1,20080521,sina_finance
SSE,20080523,1,20080522,sina_finance
SSE,20080526,1,20080523,sina_finance
SSE,20080527,1,20080526,sina_finance
SSE,20080528,1,20080527,sina_finance
SSE,20080529,1,20080528,sina_finance
SSE,20080530,1,20080529,sina_finance
SSE,20080602,1,20080530,sina_finance
SSE,20080603,1,20080602,sina_finance
SSE,20080604,1,20080603,sina_finance
SSE,20080605,1,20080604,sina_finance
SSE,20080606,1,20080605,sina_finance
SSE,20080610,1,20080606,sina_finance
SSE,20080611,1,20080610,sina_finance
SSE,20080612,1,20080611,sina_finance
SSE,20080613,1,20080612,sina_finance
SSE,20080616,1,20080613,sina_finance
SSE,20080617,1,20080616,sina_finance
SSE,20080618,1,20080617,sina_finance
SSE,20080619,1,20080618,sina_finance
SSE,20080620,1,20080619,sina_finance
SSE,20080623,1,20080620,sina_finance
SSE,20080624,1,20080623,sina_finance
SSE,20080625,1,20080624,sina_finance
SSE,20080626,1,20080625,sina_finance
SSE,20080627,1,20080626,sina_finance
SSE,20080630,1,20080627,sina_finance
SSE,20080701,1,20080630,sina_finance
SSE,20080702,1,20080701,sina_finance
SSE,20080703,1,20080702,sina_finance
SSE,20080704,1,20080703,sina_finance
SSE,20080707,1,20080704,sina_finance
SSE,20080708,1,20080707,sina_finance
SSE,20080709,1,20080708,sina_finance
SSE,20080710,1,20080709,sina_finance
SSE,20080711,1,20080710,sina_finance
SSE,20080714,1,20080711,sina_finance
SSE,20080715,1,20080714,sina_finance
SSE,20080716,1,20080715,sina_finance
SSE,20080717,1,20080716,sina_finance
SSE,20080718,1,20080717,sina_finance
SSE,20080721,1,20080718,sina_finance
SSE,20080722,1,20080721,sina_finance
SSE,20080723,1,20080722,sina_finance
SSE,20080724,1,20080723,sina_finance
SSE,20080725,1,20080724,sina_finance
SSE,20080728,1,20080725,sina_finance
SSE,20080729,1,20080728,sina_finance
SSE,20080730,1,20080729,sina_finance
SSE,20080731,1,20080730,sina_finance
SSE,20080801,1,20080731,sina_finance
SSE,20080804,1,20080801,sina_finance
SSE,20080805,1,20080804,sina_finance
SSE,20080806,1,20080805,sina_finance
SSE,20080807,1,20080806,sina_finance
SSE,20080808,1,20080807,sina_finance
SSE,20080811,1,20080808,sina_finance
SSE,20080812,1,20080811,sina_finance
SSE,20080813,1,20080812,sina_finance
SSE,20080814,1,20080813,sina_finance
SSE,20080815,1,20080814,sina_finance
SSE,20080818,1,20080815,sina_finance
SSE,20080819,1,20080818,sina_finance
SSE,20080820,1,20080819,sina_finance
SSE,20080821,1,20080820,sina_finance
SSE,20080822,1,20080821,sina_finance
SSE,20080825,1,20080822,sina_finance
SSE,20080826,1,20080825,sina_finance
SSE,20080827,1,20080826,sina_finance
SSE,20080828,1,20080827,sina_finance
SSE,20080829,1,20080828,sina_finance
SSE,20080901,1,20080829,sina_finance
SSE,20080902,1,20080901,sina_finance
SSE,20080903,1,20080902,sina_finance
SSE,20080904,1,20080903,sina_finance
SSE,20080905,1,20080904,sina_finance
SSE,20080908,1,20080905,sina_finance
SSE,20080909,1,20080908,sina_finance
SSE,20080910,1,20080909,sina_finance
SSE,20080911,1,20080910,sina_finance
SSE,20080912,1,20080911,sina_finance
SSE,20080916,1,20080912,sina_finance
SSE,20080917,1,20080916,sina_finance
SSE,20080918,1,20080917,sina_finance
SSE,20080919,1,20080918,sina_finance
SSE,20080922,1,20080919,sina_finance
SSE,20080923,1,20080922,sina_finance
SSE,20080924,1,20080923,sina_finance
SSE,20080925,1,20080924,sina_finance
SSE,20080926,1,20080925,sina_finance
SSE,20081006,1,20080926,sina_finance
SSE,20081007,1,20081006,sina_finance
SSE,20081008,1,20081007,sina_finance
SSE,20081009,1,20081008,sina_finance
SSE,20081010,1,20081009,sina_finance
SSE,20081013,1,20081010,sina_finance
SSE,20081014,1,20081013,sina_finance
SSE,20081015,1,20081014,sina_finance
SSE,20081016,1,20081015,sina_finance
SSE,20081017,1,20081016,sina_finance
SSE,20081020,1,20081017,sina_finance
SSE,20081021,1,20081020,sina_finance
SSE,20081022,1,20081021,sina_finance
SSE,20081023,1,20081022,sina_finance
SSE,20081024,1,20081023,sina_finance
SSE,20081027,1,20081024,sina_finance
SSE,20081028,1,20081027,sina_finance
SSE,20081029,1,20081028,sina_finance
SSE,20081030,1,20081029,sina_finance
SSE,20081031,1,20081030,sina_finance
SSE,20081103,1,20081031,sina_finance
SSE,20081104,1,20081103,sina_finance
SSE,20081105,1,20081104,sina_finance
SSE,20081106,1,20081105,sina_finance
SSE,20081107,1,20081106,sina_finance
SSE,20081110,1,20081107,sina_finance
SSE,20081111,1,20081110,sina_finance
SSE,20081112,1,20081111,sina_finance
SSE,20081113,1,20081112,sina_finance
SSE,20081114,1,20081113,sina_finance
SSE,20081117,1,20081114,sina_finance
SSE,20081118,1,20081117,sina_finance
SSE,20081119,1,20081118,sina_finance
SSE,20081120,1,20081119,sina_finance
SSE,20081121,1,20081120,sina_finance
SSE,20081124,1,20081121,sina_finance
SSE,20081125,1,20081124,sina_finance
SSE,20081126,1,20081125,sina_finance
SSE,20081127,1,20081126,sina_finance
SSE,20081128,1,20081127,sina_finance
SSE,20081201,1,20081128,sina_finance
SSE,20081202,1,20081201,sina_finance
SSE,20081203,1,20081202,sina_finance
SSE,20081204,1,20081203,sina_finance
SSE,20081205,1,20081204,sina_finance
SSE,20081208,1,20081205,sina_finance
SSE,20081209,1,20081208,sina_finance
SSE,20081210,1,20081209,sina_finance
SSE,20081211,1,20081210,sina_finance
SSE,20081212,1,20081211,sina_finance
SSE,20081215,1,20081212,sina_finance
SSE,20081216,1,20081215,sina_finance
SSE,20081217,1,20081216,sina_finance
SSE,20081218,1,20081217,sina_finance
SSE,20081219,1,20081218,sina_finance
SSE,20081222,1,20081219,sina_finance
SSE,20081223,1,20081222,sina_finance
SSE,20081224,1,20081223,sina_finance
SSE,20081225,1,20081224,sina_finance
SSE,20081226,1,20081225,sina_finance
SSE,20081229,1,20081226,sina_finance
SSE,20081230,1,20081229,sina_finance
SSE,20081231,1,20081230,sina_finance
SSE,20090105,1,20081231,sina_finance
SSE,20090106,1,20090105,sina_finance
SSE,20090107,1,20090106,sina_finance
SSE,20090108,1,20090107,sina_finance
SSE,20090109,1,20090108,sina_finance
SSE,20090112,1,20090109,sina_finance
SSE,20090113,1,20090112,sina_finance
SSE,20090114,1,20090113,sina_finance
SSE,20090115,1,20090114,sina_finance
SSE,20090116,1,20090115,sina_finance
SSE,20090119,1,20090116,sina_finance
SSE,20090120,1,20090119,sina_finance
SSE,20090121,1,20090120,sina_finance
SSE,20090122,1,20090121,sina_finance
SSE,20090123,1,20090122,sina_finance
SSE,20090202,1,20090123,sina_finance
SSE,20090203,1,20090202,sina_finance
SSE,20090204,1,20090203,sina_finance
SSE,20090205,1,20090204,sina_finance
SSE,20090206,1,20090205,sina_finance
SSE,20090209,1,20090206,sina_finance
SSE,20090210,1,20090209,sina_finance
SSE,20090211,1,20090210,sina_finance
SSE,20090212,1,20090211,sina_finance
SSE,20090213,1,20090212,sina_finance
SSE,20090216,1,20090213,sina_finance
SSE,20090217,1,20090216,sina_finance
SSE,20090218,1,20090217,sina_finance
SSE,20090219,1,20090218,sina_finance
SSE,20090220,1,20090219,sina_finance
SSE,20090223,1,20090220,sina_finance
SSE,20090224,1,20090223,sina_finance
SSE,20090225,1,20090224,sina_finance
SSE,20090226,1,20090225,sina_finance
SSE,20090227,1,20090226,sina_finance
SSE,20090302,1,20090227,sina_finance
SSE,20090303,1,20090302,sina_finance
SSE,20090304,1,20090303,sina_finance
SSE,20090305,1,20090304,sina_finance
SSE,20090306,1,20090305,sina_finance
SSE,20090309,1,20090306,sina_finance
SSE,20090310,1,20090309,sina_finance
SSE,20090311,1,20090310,sina_finance
SSE,20090312,1,20090311,sina_finance
SSE,20090313,1,20090312,sina_finance
SSE,20090316,1,20090313,sina_finance
SSE,20090317,1,20090316,sina_finance
SSE,20090318,1,20090317,sina_finance
SSE,20090319,1,20090318,sina_finance
SSE,20090320,1,20090319,sina_finance
SSE,20090323,1,20090320,sina_finance
SSE,20090324,1,20090323,sina_finance
SSE,20090325,1,20090324,sina_finance
SSE,20090326,1,20090325,sina_finance
SSE,20090327,1,20090326,sina_finance
SSE,20090330,1,20090327,sina_finance
SSE,20090331,1,20090330,sina_finance
SSE,20090401,1,20090331,sina_finance
SSE,20090402,1,20090401,sina_finance
SSE,20090403,1,20090402,sina_finance
SSE,20090407,1,20090403,sina_finance
SSE,20090408,1,20090407,sina_finance
SSE,20090409,1,20090408,sina_finance
SSE,20090410,1,20090409,sina_finance
SSE,20090413,1,20090410,sina_finance
SSE,20090414,1,20090413,sina_finance
SSE,20090415,1,20090414,sina_finance
SSE,20090416,1,20090415,sina_finance
SSE,20090417,1,20090416,sina_finance
SSE,20090420,1,20090417,sina_finance
SSE,20090421,1,20090420,sina_finance
SSE,20090422,1,20090421,sina_finance
SSE,20090423,1,20090422,sina_finance
SSE,20090424,1,20090423,sina_finance
SSE,20090427,1,20090424,sina_finance
SSE,20090428,1,20090427,sina_finance
SSE,20090429,1,20090428,sina_finance
SSE,20090430,1,20090429,sina_finance
SSE,20090504,1,20090430,sina_finance
SSE,20090505,1,20090504,sina_finance
SSE,20090506,1,20090505,sina_finance
SSE,20090507,1,20090506,sina_finance
SSE,20090508,1,20090507,sina_finance
SSE,20090511,1,20090508,sina_finance
SSE,20090512,1,20090511,sina_finance
SSE,20090513,1,20090512,sina_finance
SSE,20090514,1,20090513,sina_finance
SSE,20090515,1,20090514,sina_finance
SSE,20090518,1,20090515,sina_finance
SSE,20090519,1,20090518,sina_finance
SSE,20090520,1,20090519,sina_finance
SSE,20090521,1,20090520,sina_finance
SSE,20090522,1,20090521,sina_finance
SSE,20090525,1,20090522,sina_finance
SSE,20090526,1,20090525,sina_finance
SSE,20090527,1,20090526,sina_finance
SSE,20090601,1,20090527,sina_finance
SSE,20090602,1,20090601,sina_finance
SSE,20090603,1,20090602,sina_finance
SSE,20090604,1,20090603,sina_finance
SSE,20090605,1,20090604,sina_finance
SSE,20090608,1,20090605,sina_finance
SSE,20090609,1,20090608,sina_finance
SSE,20090610,1,20090609,sina_finance
SSE,20090611,1,20090610,sina_finance
SSE,20090612,1,20090611,sina_finance
SSE,20090615,1,20090612,sina_finance
SSE,20090616,1,20090615,sina_finance
SSE,20090617,1,20090616,sina_finance
SSE,20090618,1,20090617,sina_finance
SSE,20090619,1,20090618,sina_finance
SSE,20090622,1,20090619,sina_finance
SSE,20090623,1,20090622,sina_finance
SSE,20090624,1,20090623,sina_finance
SSE,20090625,1,20090624,sina_finance
SSE,20090626,1,20090625,sina_finance
SSE,20090629,1,20090626,sina_finance
SSE,20090630,1,20090629,sina_finance
SSE,20090701,1,20090630,sina_finance
SSE,20090702,1,20090701,sina_finance
SSE,20090703,1,20090702,sina_finance
SSE,20090706,1,20090703,sina_finance
SSE,20090707,1,20090706,sina_finance
SSE,20090708,1,20090707,sina_finance
SSE,20090709,1,20090708,sina_finance
SSE,20090710,1,20090709,sina_finance
SSE,20090713,1,20090710,sina_finance
SSE,20090714,1,20090713,sina_finance
SSE,20090715,1,20090714,sina_finance
SSE,20090716,1,20090715,sina_finance
SSE,20090717,1,20090716,sina_finance
SSE,20090720,1,20090717,sina_finance
SSE,20090721,1,20090720,sina_finance
SSE,20090722,1,20090721,sina_finance
SSE,20090723,1,20090722,sina_finance
SSE,20090724,1,20090723,sina_finance
SSE,20090727,1,20090724,sina_finance
SSE,20090728,1,20090727,sina_finance
SSE,20090729,1,20090728,sina_finance
SSE,20090730,1,20090729,sina_finance
SSE,20090731,1,20090730,sina_finance
SSE,20090803,1,20090731,sina_finance
SSE,20090804,1,20090803,sina_finance
SSE,20090805,1,20090804,sina_finance
SSE,20090806,1,20090805,sina_finance
SSE,20090807,1,20090806,sina_finance
SSE,20090810,1,20090807,sina_finance
SSE,20090811,1,20090810,sina_finance
SSE,20090812,1,20090811,sina_finance
SSE,20090813,1,20090812,sina_finance
SSE,20090814,1,20090813,sina_finance
SSE,20090817,1,20090814,sina_finance
SSE,20090818,1,20090817,sina_finance
SSE,20090819,1,20090818,sina_finance
SSE,20090820,1,20090819,sina_finance
SSE,20090821,1,20090820,sina_finance
SSE,20090824,1,20090821,sina_finance
SSE,20090825,1,20090824,sina_finance
SSE,20090826,1,20090825,sina_finance
SSE,20090827,1,20090826,sina_finance
SSE,20090828,1,20090827,sina_finance
SSE,20090831,1,20090828,sina_finance
SSE,20090901,1,20090831,sina_finance
SSE,20090902,1,20090901,sina_finance
SSE,20090903,1,20090902,sina_finance
SSE,20090904,1,20090903,sina_finance
SSE,20090907,1,20090904,sina_finance
SSE,20090908,1,20090907,sina_finance
SSE,20090909,1,20090908,sina_finance
SSE,20090910,1,20090909,sina_finance
SSE,20090911,1,20090910,sina_finance
SSE,20090914,1,20090911,sina_finance
SSE,20090915,1,20090914,sina_finance
SSE,20090916,1,20090915,sina_finance
